Codi,Nom,Codi comarca,Nom comarca,UTM X,UTM Y,Longitud,Latitud,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
251180,Juncosa,18,Garrigues,313960.7557,4582378.973,0.775456987,41.3714361,POINT (0.775456987 41.3714361),715,27
171766,Sant Mori,02,Alt Empordà,499295.85,4666755.211,2.991477146,42.15292172,POINT (2.991477146 42.15292172),234,6
171156,Ordis,02,Alt Empordà,492301.3061,4674071.015,2.906720201,42.21877299,POINT (2.906720201 42.21877299),368,6
171978,Torrent,10,Baix Empordà,510572.4844,4644445.141,3.127563835,41.95191363,POINT (3.127563835 41.95191363),892,16
251425,Montoliu de Lleida,33,Segrià,298897.6913,4603750.762,0.588368512,41.56015082,POINT (0.588368512 41.56015082),643,21
430304,Bonastre,12,Baix Penedès,369230.6578,4564421.089,1.439913737,41.22061386,POINT (1.439913737 41.22061386),445,33
080958,Granera,42,Moianès,421582.1586,4619719.778,2.057173474,41.72541716,POINT (2.057173474 41.72541716),897,22
081379,Montseny,41,Vallès Oriental,449736.2287,4623212.57,2.395354738,41.75915399,POINT (2.395354738 41.75915399),774,22
251749,"Portella, la",33,Segrià,303680.7677,4623562.437,0.639175932,41.73963592,POINT (0.639175932 41.73963592),792,21
252189,Tarrés,18,Garrigues,334555.7801,4587596.389,1.020144555,41.42290082,POINT (1.020144555 41.42290082),893,27
081022,Igualada,06,Anoia,384757.9817,4603926.033,1.617581375,41.57871621,POINT (1.617581375 41.57871621),595,24
081878,Sabadell,40,Vallès Occidental,425650.0138,4599796.716,2.108551925,41.54637803,POINT (2.108551925 41.54637803),660,26
431068,"Pinell de Brai, el",37,Terra Alta,291112.6845,4543706.696,0.51568904,41.01780503,POINT (0.51568904 41.01780503),164,38
252458,Vilaller,05,Alta Ribagorça,312356.6378,4705196.802,0.717205843,42.47639332,POINT (0.717205843 42.47639332),322,3
250143,Alfés,33,Segrià,301361.8959,4599378.463,0.619339111,41.52141772,POINT (0.619339111 41.52141772),704,21
171812,Santa Cristina d'Aro,10,Baix Empordà,499742.3494,4628911.199,2.99689805,41.81207252,POINT (2.99689805 41.81207252),642,16
080945,"Granada, la",03,Alt Penedès,392920.8233,4581386.936,1.719478586,41.37688207,POINT (1.719478586 41.37688207),836,32
251930,Sant Llorenç de Morunys,35,Solsonès,383552.495,4665975.411,1.590910882,42.13724558,POINT (1.590910882 42.13724558),46,12
081976,Sant Andreu de Llavaneres,21,Maresme,456928.0839,4602659.483,2.483347205,41.57445867,POINT (2.483347205 41.57445867),606,25
431251,Riba-roja d'Ebre,30,Ribera d'Ebre,289502.5728,4569656.725,0.487657559,41.25092506,POINT (0.487657559 41.25092506),497,36
080312,Calaf,06,Anoia,376194.0404,4621321.435,1.511278933,41.73406648,POINT (1.511278933 41.73406648),925,24
171426,Quart,20,Gironès,486731.4368,4643101.32,2.839936624,41.93976947,POINT (2.839936624 41.93976947),32,14
082922,Vallbona d'Anoia,06,Anoia,392319.0133,4597286.949,1.709448701,41.51998537,POINT (1.709448701 41.51998537),805,24
250058,Alàs i Cerc,04,Alt Urgell,377131.6224,4689896.224,1.508172662,42.35162992,POINT (1.508172662 42.35162992),436,5
082378,Sant Quirze de Besora,24,Osona,435687.5941,4661203.555,2.22222543,42.10028539,POINT (2.22222543 42.10028539),71,13
250365,Aspa,33,Segrià,305705.8022,4596396.621,0.672320658,41.49564683,POINT (0.672320658 41.49564683),889,21
170405,Canet d'Adri,20,Gironès,478235.5026,4653512.401,2.737062442,42.03334923,POINT (2.737062442 42.03334923),84,14
170932,Llers,02,Alt Empordà,492713.7465,4682679.336,2.911609249,42.29630565,POINT (2.911609249 42.29630565),258,6
430635,"Galera, la",22,Montsià,285661.9432,4506501.223,0.463731007,40.68155614,POINT (0.463731007 40.68155614),221,41
081287,Monistrol de Calders,42,Moianès,418088.1828,4623634.811,2.014631919,41.76032259,POINT (2.014631919 41.76032259),794,18
251728,Ponts,23,Noguera,349597.735,4641966.384,1.186369339,41.91533392,POINT (1.186369339 41.91533392),895,15
081751,Puig-reig,14,Berguedà,407122.347,4647511.931,1.87898946,41.97413283,POINT (1.87898946 41.97413283),4,8
431248,"Riba, la",01,Alt Camp,347484.5505,4575698.026,1.177776121,41.31833693,POINT (1.177776121 41.31833693),515,30
430350,Cabacés,29,Priorat,310105.5989,4568696.545,0.733664655,41.24738484,POINT (0.733664655 41.24738484),542,35
171143,Olot,19,Garrotxa,457418.1165,4670243.781,2.484354623,42.18318266,POINT (2.484354623 42.18318266),294,10
080044,Alpens,24,Osona,425697.5767,4663408.728,2.101142098,42.11926142,POINT (2.101142098 42.11926142),50,13
431613,Valls,01,Alt Camp,353254.583,4571799.26,1.247623975,41.28430482,POINT (1.247623975 41.28430482),500,30
170144,"Vajol, la",02,Alt Empordà,483569.823,4694628.424,2.800342985,42.40378073,POINT (2.800342985 42.40378073),374,6
431541,Torroja del Priorat,29,Priorat,316425.0597,4564776.063,0.810210307,41.21355499,POINT (0.810210307 41.21355499),521,35
080734,Cornellà de Llobregat,11,Baix Llobregat,422219.8476,4578602.71,2.070159567,41.35517145,POINT (2.070159567 41.35517145),488,31
251431,Montornès de Segarra,32,Segarra,352555.9552,4606996.282,1.230695659,41.60106555,POINT (1.230695659 41.60106555),481,19
170519,Cistella,02,Alt Empordà,487481.715,4679595.371,2.848205461,42.26846438,POINT (2.848205461 42.26846438),186,6
171501,Riudellots de la Selva,34,Selva,483677.3932,4637936.335,2.803237748,41.89319249,POINT (2.803237748 41.89319249),633,20
430884,Montbrió del Camp,08,Baix Camp,332417.8476,4554074.242,1.003792637,41.12068106,POINT (1.003792637 41.12068106),184,39
251706,Bellaguarda,18,Garrigues,310752.6664,4578611.74,0.738299645,41.33678081,POINT (0.738299645 41.33678081),838,27
251137,Ivars d'Urgell,27,Pla d'Urgell,332434.9953,4616423.449,0.98674138,41.68195747,POINT (0.98674138 41.68195747),223,23
081666,"Pobla de Lillet, la",14,Berguedà,415409.5858,4677307.914,1.974683055,42.24338043,POINT (1.974683055 42.24338043),356,8
082140,Vilassar de Dalt,21,Maresme,446554.0198,4596348.552,2.359477069,41.51699079,POINT (2.359477069 41.51699079),907,25
251654,Peramola,04,Alt Urgell,356640.345,4657572.33,1.267448373,42.05713729,POINT (1.267448373 42.05713729),59,5
250411,Barbens,27,Pla d'Urgell,335060.2261,4616058.335,1.018365545,41.67921889,POINT (1.018365545 41.67921889),625,23
251462,Navès,35,Solsonès,387084.477,4649816.68,1.636754845,41.99226914,POINT (1.636754845 41.99226914),67,12
080569,Castelldefels,11,Baix Llobregat,414264.7729,4570375.757,1.976232924,41.28026946,POINT (1.976232924 41.28026946),539,31
082080,Sant Esteve Sesrovires,11,Baix Llobregat,406040.9402,4594125.856,1.874365808,41.49324532,POINT (1.874365808 41.49324532),523,31
171655,Sant Jaume de Llierca,19,Garrotxa,467600.9123,4673356.504,2.607486515,42.21170425,POINT (2.607486515 42.21170425),371,10
252445,Vilagrassa,38,Urgell,342315.1051,4612454.168,1.106432042,41.64824278,POINT (1.106432042 41.64824278),440,17
171236,Palol de Revardit,28,Pla de l'Estany,483107.5405,4657496.37,2.795806377,42.06935071,POINT (2.795806377 42.06935071),149,11
431188,Pratdip,08,Baix Camp,321105.4484,4546621.427,0.871294807,41.05117875,POINT (0.871294807 41.05117875),162,39
081483,Olivella,17,Garraf,400576.7781,4573885.866,1.812242091,41.31031156,POINT (1.812242091 41.31031156),513,34
171848,Santa Pau,19,Garrotxa,464443.5761,4665950.524,2.569688975,42.14486776,POINT (2.569688975 42.14486776),302,10
431652,Vilabella,01,Alt Camp,360065.2909,4567494.449,1.329909008,41.2467535,POINT (1.329909008 41.2467535),388,30
080654,Castellví de la Marca,03,Alt Penedès,384363.1486,4575915.993,1.61821029,41.32643174,POINT (1.61821029 41.32643174),490,32
250498,Bellmunt d'Urgell,23,Noguera,329806.0692,4626696.486,0.952239022,41.77387105,POINT (0.952239022 41.77387105),761,15
259101,Josa i Tuixén,04,Alt Urgell,381711.5272,4676444.169,1.566512595,42.23122593,POINT (1.566512595 42.23122593),193,5
171997,Torroella de Montgrí,10,Baix Empordà,510459.5015,4654337.806,3.12637678,42.04101493,POINT (3.12637678 42.04101493),153,16
431457,"Selva del Camp, la",08,Baix Camp,343815.9227,4564315.141,1.136882482,41.21515423,POINT (1.136882482 41.21515423),449,39
081727,Premià de Mar,21,Maresme,446306.9968,4593332.55,2.35678569,41.4898095,POINT (2.35678569 41.4898095),528,25
082205,Sant Julià de Vilatorta,24,Osona,443988.3578,4641369.453,2.324497728,41.92229554,POINT (2.324497728 41.92229554),576,13
252206,Térmens,23,Noguera,313706.0001,4620846.598,0.760492054,41.71760607,POINT (0.760492054 41.71760607),872,15
171215,Palau-sator,10,Baix Empordà,509209.1659,4648597.292,3.111179563,41.98932789,POINT (3.111179563 41.98932789),6,16
080885,"Garriga, la",41,Vallès Oriental,440564.1531,4615083.627,2.285838545,41.68530786,POINT (2.285838545 41.68530786),627,22
172168,Viladasens,20,Gironès,494186.5794,4660363.29,2.92969952,42.09533185,POINT (2.92969952 42.09533185),88,14
082495,Santa Fe del Penedès,03,Alt Penedès,393082.6781,4582224.926,1.721265848,41.38445001,POINT (1.721265848 41.38445001),829,32
430115,Almoster,08,Baix Camp,341802.7993,4562463.522,1.113359413,41.1980931,POINT (1.113359413 41.1980931),470,39
250946,Foradada,23,Noguera,335106.1638,4638046.462,1.012813872,41.87715685,POINT (1.012813872 41.87715685),582,15
430069,Aldover,09,Baix Ebre,289355.2609,4528421.64,0.500003865,40.87979172,POINT (0.500003865 40.87979172),209,40
430521,Xerta,09,Baix Ebre,288653.3384,4531444.596,0.490652464,40.90681676,POINT (0.490652464 40.90681676),135,40
430516,Cunit,12,Baix Penedès,385530.6623,4561645.961,1.634836815,41.19809301,POINT (1.634836815 41.19809301),425,33
080333,Caldes de Montbui,41,Vallès Oriental,430222.9048,4609545.477,2.162240112,41.63459072,POINT (2.162240112 41.63459072),758,22
251919,Sanaüja,32,Segarra,359723.102,4637365.977,1.309506069,41.87578021,POINT (1.309506069 41.87578021),640,19
259031,"Guingueta d'Àneu, la",26,Pallars Sobirà,346741.1913,4717454.94,1.131988036,42.59429672,POINT (1.131988036 42.59429672),316,2
251288,Llimiana,25,Pallars Jussà,327624.0702,4660220.427,0.916202262,42.07514407,POINT (0.916202262 42.07514407),89,9
080459,Capolat,14,Berguedà,396865.315,4659103.828,1.753178363,42.07723654,POINT (1.753178363 42.07723654),78,8
430167,"Arboç, l'",12,Baix Penedès,383035.5149,4569393.279,1.603603923,41.26750259,POINT (1.603603923 41.26750259),537,33
170195,Besalú,19,Garrotxa,475176.6376,4671902.452,2.699326775,42.19888607,POINT (2.699326775 42.19888607),287,10
431310,Roda de Berà,36,Tarragonès,370588.5323,4560553.065,1.456926185,41.18600197,POINT (1.456926185 41.18600197),475,37
171030,Maçanet de la Selva,34,Selva,477671.2855,4624982.361,2.731325675,41.77637139,POINT (2.731325675 41.77637139),825,20
080399,Campins,41,Vallès Oriental,455411.2083,4619330.521,2.463909429,41.72452859,POINT (2.463909429 41.72452859),550,22
170274,Breda,34,Selva,463331.2087,4621945.465,2.558967397,41.74848568,POINT (2.558967397 41.74848568),874,20
082401,Sant Sadurní d'Anoia,03,Alt Penedès,398665.8717,4586559.901,1.787300544,41.42421161,POINT (1.787300544 41.42421161),918,32
081167,"Masies de Roda, les",24,Osona,442657.4121,4648849.663,2.30771889,41.98956736,POINT (2.30771889 41.98956736),15,13
170524,Siurana,02,Alt Empordà,499545.6838,4673020.269,2.99449618,42.20934742,POINT (2.99449618 42.20934742),271,6
252038,"Seu d'Urgell, la",04,Alt Urgell,373377.1766,4690681.507,1.462430747,42.35809762,POINT (1.462430747 42.35809762),387,5
250122,Alcoletge,33,Segrià,307985.9327,4613153.63,0.694256215,41.6470102,POINT (0.694256215 41.6470102),775,21
170025,Aiguaviva,20,Gironès,480301.4259,4642929.369,2.762375415,41.93808642,POINT (2.762375415 41.93808642),583,14
080121,Avinyó,07,Bages,414578.2644,4635119.855,1.970760811,41.86338143,POINT (1.970760811 41.86338143),580,18
431418,Pontils,16,Conca de Barberà,365358.8688,4593024.164,1.387396068,41.47752473,POINT (1.387396068 41.47752473),931,28
430593,Figuerola del Camp,01,Alt Camp,354930.7654,4581496.225,1.26531658,41.37191524,POINT (1.26531658 41.37191524),832,30
430271,"Bisbal de Falset, la",29,Priorat,309334.9154,4572365.386,0.723326471,41.28022562,POINT (0.723326471 41.28022562),558,35
080060,Arenys de Mar,21,Maresme,462623.081,4603191.138,2.551624094,41.57953396,POINT (2.551624094 41.57953396),610,25
172288,Vilanant,02,Alt Empordà,490856.7089,4678095.343,2.889153626,42.25500164,POINT (2.889153626 42.25500164),154,6
081056,"Llagosta, la",41,Vallès Oriental,432709.9962,4596034.657,2.193612736,41.51312003,POINT (2.193612736 41.51312003),928,22
170545,Colera,02,Alt Empordà,512397.7005,4694631.168,3.150655224,42.40388031,POINT (3.150655224 42.40388031),406,6
080728,Corbera de Llobregat,11,Baix Llobregat,410386.8819,4585504.81,1.927701004,41.41610239,POINT (1.927701004 41.41610239),710,31
170998,Meranges,15,Cerdanya,400238.8503,4699984.779,1.786916351,42.44577443,POINT (1.786916351 42.44577443),299,4
251575,Ossó de Sió,38,Urgell,346981.0767,4624171.351,1.159428883,41.75463582,POINT (1.159428883 41.75463582),816,17
080594,Castellfollit del Boix,07,Bages,390392.0642,4613663.006,1.683366337,41.66718916,POINT (1.683366337 41.66718916),621,18
082055,Sant Cugat del Vallès,40,Vallès Occidental,423377.946,4591323.72,2.082391608,41.46985344,POINT (2.082391608 41.46985344),937,26
252521,Vila-sana,27,Pla d'Urgell,327452.4416,4614497.094,0.927470734,41.6635538,POINT (0.927470734 41.6635538),717,23
250254,Naut Aran,39,Aran,328219.0312,4730433.036,0.902445048,42.70719246,POINT (0.902445048 42.70719246),179,1
431423,Sarral,16,Conca de Barberà,353709.1895,4589538.525,1.248772104,41.4441021,POINT (1.248772104 41.4441021),572,28
250827,Espot,26,Pallars Sobirà,343246.7632,4715434.521,1.089974016,42.57540928,POINT (1.089974016 42.57540928),323,2
251253,Llardecans,33,Segrià,295154.6856,4583181.681,0.550502483,41.37409493,POINT (0.550502483 41.37409493),890,21
172180,Vilademuls,28,Pla de l'Estany,490741.6107,4665161.324,2.887964208,42.1385121,POINT (2.887964208 42.1385121),297,11
431536,Torredembarra,36,Tarragonès,365402.3866,4556211.74,1.396064236,41.14606579,POINT (1.396064236 41.14606579),519,37
171642,Sant Hilari Sacalm,34,Selva,459202.6416,4636441.406,2.508315363,41.87884392,POINT (2.508315363 41.87884392),35,20
170813,Gualta,10,Baix Empordà,508581.5145,4652945.17,3.103665683,42.02849475,POINT (3.103665683 42.02849475),129,16
081640,"Pla del Penedès, el",03,Alt Penedès,392219.8573,4586003.949,1.710276206,41.41836621,POINT (1.710276206 41.41836621),809,32
081607,Perafita,24,Osona,426092.4323,4654854.798,2.106999046,42.04226681,POINT (2.106999046 42.04226681),145,13
250404,Balaguer,23,Noguera,317578.8285,4628758.98,0.804588928,41.78971866,POINT (0.804588928 41.78971866),685,15
171753,Sant Miquel de Fluvià,02,Alt Empordà,499329.6522,4668891.264,2.991883821,42.17215993,POINT (2.991883821 42.17215993),213,6
170486,Castell-Platja d'Aro,10,Baix Empordà,505571.3629,4629510.156,3.067081286,41.81744775,POINT (3.067081286 41.81744775),749,16
082763,Tagamanent,41,Vallès Oriental,439106.1953,4620995.647,2.267717476,41.7384436,POINT (2.267717476 41.7384436),818,22
259084,Fígols i Alinyà,04,Alt Urgell,362977.9915,4673618.808,1.340241294,42.2027292,POINT (1.340241294 42.2027292),269,5
080291,Cabrera de Mar,21,Maresme,449384.0318,4597329.532,2.393308926,41.52601029,POINT (2.393308926 41.52601029),886,25
170694,Fontanals de Cerdanya,15,Cerdanya,409407.6965,4693109.984,1.899470415,42.38499703,POINT (1.899470415 42.38499703),376,4
171479,Ripoll,31,Ripollès,433191.2585,4672415.64,2.19075318,42.20104761,POINT (2.19075318 42.20104761),362,7
082536,Santa Maria de Besora,24,Osona,438645.5229,4664223.718,2.257677408,42.12772104,POINT (2.257677408 42.12772104),52,13
081271,Monistrol de Montserrat,07,Bages,403576.0349,4607099.895,1.842759667,41.60979073,POINT (1.842759667 41.60979073),478,18
080879,Gallifa,40,Vallès Occidental,426413.1385,4616081.736,2.115699161,41.69311463,POINT (2.115699161 41.69311463),629,26
251348,Menàrguens,23,Noguera,312358.4214,4622163.196,0.743889689,41.72913882,POINT (0.743889689 41.72913882),795,15
252287,Torrefarrera,33,Segrià,300805.9449,4616246.689,0.607077676,41.67308438,POINT (0.607077676 41.67308438),632,21
430764,Marçà,29,Priorat,315589.4511,4555157.873,0.803144969,41.12678858,POINT (0.803144969 41.12678858),196,35
430108,Alió,01,Alt Camp,358200.0331,4572902.978,1.306398395,41.29512621,POINT (1.306398395 41.29512621),289,30
170353,Camós,28,Pla de l'Estany,480818.5576,4660219.391,2.768048383,42.09382295,POINT (2.768048383 42.09382295),95,11
252304,Torregrossa,27,Pla d'Urgell,319262.7891,4605428.644,0.831905372,41.58011517,POINT (0.831905372 41.58011517),548,23
080752,Dosrius,21,Maresme,450483.0915,4604945.536,2.405853754,41.59467541,POINT (2.405853754 41.59467541),477,25
170307,Cabanes,02,Alt Empordà,498191.7643,4683886.296,2.978060207,42.30720773,POINT (2.978060207 42.30720773),248,6
250138,Alfarràs,33,Segrià,298183.1028,4633756.316,0.56965673,41.82999269,POINT (0.56965673 41.82999269),724,21
430141,Amposta,22,Montsià,295671.307,4509762.73,0.581007048,40.71345238,POINT (0.581007048 40.71345238),227,41
252228,Tiurana,23,Noguera,355520.2742,4648473.324,1.256157847,41.97501877,POINT (1.256157847 41.97501877),11,15
251305,Maldà,38,Urgell,336552.4871,4601792.075,1.040176789,41.55110193,POINT (1.040176789 41.55110193),691,17
431567,Ulldecona,22,Montsià,284130.7722,4497266.192,0.448797887,40.59804299,POINT (0.448797887 40.59804299),225,41
430419,Caseres,37,Terra Alta,268891.3421,4546680.759,0.25057195,41.03856857,POINT (0.25057195 41.03856857),161,38
430402,Capçanes,29,Priorat,313680.4796,4552246.492,0.78130284,41.10014659,POINT (0.78130284 41.10014659),203,35
170046,Albons,10,Baix Empordà,507044.6072,4661354.194,3.085200894,42.10424634,POINT (3.085200894 42.10424634),74,16
430803,"Masó, la",01,Alt Camp,351055.6441,4566346.231,1.222709035,41.2348059,POINT (1.222709035 41.2348059),525,30
252075,Solsona,35,Solsonès,377184.5875,4650247.013,1.517179245,41.99466233,POINT (1.517179245 41.99466233),132,12
431589,Vallclara,16,Conca de Barberà,331255.7367,4582596.406,0.982069891,41.37720472,POINT (0.982069891 41.37720472),853,28
080787,"Espunyola, l'",14,Berguedà,398032.4008,4656457.014,1.767745419,42.05355577,POINT (1.767745419 42.05355577),147,8
252385,Vallbona de les Monges,38,Urgell,340553.8745,4598808.361,1.088920757,41.52504899,POINT (1.088920757 41.52504899),808,17
251229,Linyola,27,Pla d'Urgell,325656.0099,4619746.506,0.904373528,41.71041342,POINT (0.904373528 41.71041342),878,23
171432,Rabós,02,Alt Empordà,502281.8313,4691895.277,3.027717715,42.37933638,POINT (3.027717715 42.37933638),347,6
082649,Sant Vicenç de Montalt,21,Maresme,459050.0908,4603153.468,2.508766296,41.57901954,POINT (2.508766296 41.57901954),603,25
250306,"Pont de Bar, el",04,Alt Urgell,385156.651,4692046.167,1.605152752,42.37221301,POINT (1.605152752 42.37221301),399,5
179026,Forallac,10,Baix Empordà,504565.4816,4645308.188,3.055092224,41.95974452,POINT (3.055092224 41.95974452),24,16
250680,Castellnou de Seana,27,Pla d'Urgell,331056.6781,4612707.849,0.971241769,41.64822014,POINT (0.971241769 41.64822014),754,23
170789,Ger,15,Cerdanya,405005.7108,4696014.989,1.845525258,42.41062854,POINT (1.845525258 42.41062854),345,4
430249,Bellvei,12,Baix Penedès,380713.8783,4566526.026,1.576455639,41.24134335,POINT (1.576455639 41.24134335),514,33
080706,Collsuspina,42,Moianès,431515.258,4630763.72,2.175314238,41.82579764,POINT (2.175314238 41.82579764),679,13
251615,Conca de Dalt,25,Pallars Jussà,332640.3824,4678947.232,0.971426812,42.24478465,POINT (0.971426812 42.24478465),189,9
080023,Aguilar de Segarra,07,Bages,386156.1188,4621696.05,1.630963223,41.73892913,POINT (1.630963223 41.73892913),871,18
080826,Fogars de la Selva,34,Selva,472676.2433,4620417.392,2.671432557,41.73509888,POINT (2.671432557 41.73509888),901,20
170242,Bolvir,15,Cerdanya,407842.7222,4696849.002,1.879863587,42.41848025,POINT (1.879863587 42.41848025),382,4
252509,Vilanova de Meià,23,Noguera,336293.7146,4651175.135,1.023470182,41.99558008,POINT (1.023470182 41.99558008),122,15
082779,Talamanca,07,Bages,414942.1596,4621203.831,1.977139773,41.73809931,POINT (1.977139773 41.73809931),879,18
430332,Botarell,08,Baix Camp,331190.6416,4555825.009,0.988701528,41.13618814,POINT (0.988701528 41.13618814),427,39
251039,Granyanella,32,Segarra,352490.0102,4614259.294,1.228114284,41.66644177,POINT (1.228114284 41.66644177),733,19
081521,Orpí,06,Anoia,383780.9384,4598421.032,1.60692923,41.52900383,POINT (1.60692923 41.52900383),851,24
430542,"Espluga de Francolí, l'",16,Conca de Barberà,341539.8605,4584493.143,1.104490009,41.39637103,POINT (1.104490009 41.39637103),532,28
170834,Hostalric,34,Selva,470179.2485,4621616.412,2.641346718,41.74580856,POINT (2.641346718 41.74580856),536,20
089045,Badia del Vallès,40,Vallès Occidental,426053.9829,4595645.707,2.113905197,41.50903011,POINT (2.113905197 41.50903011),563,26
252173,Tàrrega,38,Urgell,345027.1185,4612177.501,1.139054429,41.64628389,POINT (1.139054429 41.64628389),880,17
250642,Castellar de la Ribera,35,Solsonès,368825.0693,4653505.64,1.415558053,42.02265254,POINT (1.415558053 42.02265254),85,12
430846,Miravet,30,Ribera d'Ebre,298055.4058,4545771.601,0.597512982,41.03813937,POINT (0.597512982 41.03813937),163,36
083015,Viladecans,11,Baix Llobregat,417945.6478,4574289.048,2.019652409,41.31589677,POINT (2.019652409 41.31589677),511,31
430960,"Morera de Montsant, la",29,Priorat,319230.626,4570446.478,0.841974773,41.26522842,POINT (0.841974773 41.26522842),554,35
171870,"Saus, Camallera i Llampaies",02,Alt Empordà,497002.0595,4663462.817,2.963730612,42.12326353,POINT (2.963730612 42.12326353),53,6
082021,Sant Celoni,41,Vallès Oriental,457768.1826,4615478.497,2.49251912,41.68996299,POINT (2.49251912 41.68996299),591,22
171024,Maçanet de Cabrenys,02,Alt Empordà,479453.1349,4692671.256,2.750387891,42.38605651,POINT (2.750387891 42.38605651),404,6
082861,"Torre de Claramunt, la",06,Anoia,388067.0658,4598860.897,1.658209642,41.5335756,POINT (1.658209642 41.5335756),868,24
431331,Roquetes,09,Baix Ebre,289414.2097,4521596.629,0.503011157,40.81838249,POINT (0.503011157 40.81838249),210,40
431021,Paüls,09,Baix Ebre,281082.7088,4533395.114,0.400164063,40.92237943,POINT (0.400164063 40.92237943),173,40
171668,Sant Jordi Desvalls,20,Gironès,496156.5632,4657781.271,2.953539082,42.07208893,POINT (2.953539082 42.07208893),72,14
082325,Sant Pere de Riudebitlles,03,Alt Penedès,391529.9744,4589881.813,1.701326925,41.45319447,POINT (1.701326925 41.45319447),713,32
430228,Batea,37,Terra Alta,274144.422,4552777.793,0.310763867,41.09490435,POINT (0.310763867 41.09490435),426,38
252115,Sudanell,33,Segrià,297118.3962,4603527.398,0.56712494,41.55769135,POINT (0.56712494 41.55769135),604,21
430568,"Fatarella, la",37,Terra Alta,288000.9849,4559856.611,0.473149679,41.16234027,POINT (0.473149679 41.16234027),448,38
431649,Vespella de Gaià,36,Tarragonès,362716.6276,4561756.135,1.362829038,41.19553911,POINT (1.362829038 41.19553911),463,37
172305,Vila-sacra,02,Alt Empordà,501520.7343,4679250.264,3.018439284,42.26545523,POINT (3.018439284 42.26545523),200,6
430770,Mas de Barberans,22,Montsià,278247.472,4512731.828,0.37387819,40.73566675,POINT (0.37387819 40.73566675),219,41
430733,Llorac,16,Conca de Barberà,358830.895,4601921.227,1.307155552,41.55650686,POINT (1.307155552 41.55650686),698,28
171498,Riudaura,19,Garrotxa,451081.5611,4670870.633,2.407573106,42.18845748,POINT (2.407573106 42.18845748),279,10
082896,Torrelles de Llobregat,11,Baix Llobregat,414775.8401,4579116.767,1.981109195,41.35904782,POINT (1.981109195 41.35904782),480,31
082384,Sant Quirze del Vallès,40,Vallès Occidental,423335.9989,4598317.731,2.080999131,41.53283954,POINT (2.080999131 41.53283954),914,26
082444,Santa Coloma de Cervelló,11,Baix Llobregat,417721.8526,4580184.746,2.016180072,41.36897282,POINT (2.016180072 41.36897282),831,31
251410,Montoliu de Segarra,32,Segarra,355803.9506,4605731.255,1.269958038,41.5902694,POINT (1.269958038 41.5902694),546,19
430688,Godall,22,Montsià,285991.1941,4503605.736,0.468609637,40.65558241,POINT (0.468609637 40.65558241),224,41
171387,Portbou,02,Alt Empordà,513365.1799,4697131.311,3.16246997,42.42638049,POINT (3.16246997 42.42638049),288,6
171019,Massanes,34,Selva,471069.2672,4623905.409,2.651939379,41.76645821,POINT (2.651939379 41.76645821),811,20
172082,"Vall de Bianya, la",19,Garrotxa,455057.6174,4673354.607,2.45553093,42.21106657,POINT (2.45553093 42.21106657),265,10
251811,Puigverd d'Agramunt,38,Urgell,343895.6925,4626811.842,1.12164226,41.77780562,POINT (1.12164226 41.77780562),776,17
081593,Parets del Vallès,41,Vallès Oriental,436104.0517,4602670.642,2.233577244,41.57316553,POINT (2.233577244 41.57316553),695,22
081884,Sagàs,14,Berguedà,414070.4218,4655941.891,1.961603058,42.05083423,POINT (1.961603058 42.05083423),151,8
081326,Montmajor,14,Berguedà,395250.3666,4652484.029,1.734842842,42.01741553,POINT (1.734842842 42.01741553),146,8
172240,Vilallonga de Ter,31,Ripollès,443353.7895,4686831.159,2.312432131,42.3316703,POINT (2.312432131 42.3316703),386,7
171788,Sant Pere Pescador,02,Alt Empordà,506876.9526,4670666.654,3.083283056,42.18811983,POINT (3.083283056 42.18811983),278,6
252234,Torà,32,Segarra,367336.1549,4630246.206,1.402811908,41.81299173,POINT (1.402811908 41.81299173),590,19
430311,"Borges del Camp, les",08,Baix Camp,333873.5831,4559744.803,1.019587184,41.17203008,POINT (1.019587184 41.17203008),482,39
170078,Amer,34,Selva,467144.4655,4650866.481,2.603222047,42.00913383,POINT (2.603222047 42.00913383),124,20
250083,Albesa,23,Noguera,305403.2773,4624746.558,0.659485934,41.75071608,POINT (0.659485934 41.75071608),768,15
080364,Calonge de Segarra,06,Anoia,374756.1034,4622060.137,1.493838563,41.74049243,POINT (1.493838563 41.74049243),817,24
080543,Castellbisbal,40,Vallès Occidental,414936.9376,4591975.786,1.981226635,41.47487524,POINT (1.981226635 41.47487524),946,26
252347,Tremp,25,Pallars Jussà,326195.4076,4670452.067,0.895896972,42.16691811,POINT (0.895896972 42.16691811),305,9
080109,Artés,07,Bages,413171.2076,4627891.855,1.95486944,41.79813699,POINT (1.95486944 41.79813699),766,18
430173,"Argentera, l'",08,Baix Camp,324530.5255,4556096.416,0.909320776,41.1372189,POINT (0.909320776 41.1372189),168,39
080410,Canovelles,41,Vallès Oriental,439766.9169,4608034.137,2.276970352,41.62175675,POINT (2.276970352 41.62175675),926,22
250851,Estaràs,32,Segarra,365056.049,4616846.202,1.378411547,41.69196075,POINT (1.378411547 41.69196075),882,19
171674,Sant Joan de les Abadesses,31,Ripollès,440987.615,4675872.718,2.284830772,42.23280805,POINT (2.284830772 42.23280805),257,7
